Order ID,Product ID,Unit quantity,Weight
1447242469.7,1658528,347,1.14654747788014
1447386428.7,1684559,6269,2.32395155600774
1447286458.7,1684559,6244,2.32395155600774
1447258805.7,1696752,302,2.04574961360124
1447369237.7,1700138,1805,1.45319866672392
1447163638.7,1684709,277,3.88
1447372641.7,1700141,2893,6.44
1447269642.7,1668492,602,7.62
1447189410.7,1668612,474,5.72
1447236876.7,1689296,273,0.334964241133936
1447297179.7,1672706,313,2.82561105207226
1447312510.7,1672706,295,2.82561105207226
1447413502.7,1673710,319,5.04444929288595
1447394178.7,1673710,379,3.60317806634711
1447200229.7,1673710,339,4.32381367961653
1447371647.7,1660577,249,0.865
1447288751.7,1660577,299,1.66
1447277443.7,1662552,303,0.0229338113992009
1447189614.7,1662552,264,0.0275205736790411
1447305023.7,1639636,259,2.05707043543555
1447281393.7,1652644,357,2.34440336134454
1447400493.7,1644200,305,2.00098135426889
1447269641.7,1644200,351,1.20058881256133
1447144969.7,1644200,334,2.00098135426889
1447296418.7,1644062,424,3.09277147134839
1447269640.7,1644062,372,1.23710858853936
1447354864.7,1701972,350,1.75692307692308
1447165485.7,1693192,361,0.409073487748142
1447250624.7,1693192,441,1.39084985834368
1447323154.7,1695062,314,0.135806288546124
1447395192.7,1695062,273,0.135806288546124
1447281395.7,1687661,387,2.48
1447277441.7,1687661,267,0.124
1447208244.7,1687346,336,2.08713772103602
1447281394.7,1687346,488,4.17427544207205
1447350618.7,1669409,822,4.42746367537454
1447308287.7,1677891,649,1.32285076142132
1447357633.7,1668547,353,0.159328617391533
1447209432.7,1683197,326,0.521590446464921
1447376695.7,1683197,331,0.26079522323246
1447398886.7,1683197,290,0.26079522323246
1447398887.7,1683200,293,0.641892636684303
1447376696.7,1683200,275,0.641892636684303
1447163637.7,1683203,1246,20.12
1447301177.7,1683203,836,9.92
1447146789.7,1663341,302,4.05443548387097
1447390467.7,1671807,329,12.98
1447371585.7,1700003,287,0.0542102665741778
1447371584.7,1700014,289,0.0379010439199266
1447216048.7,1690294,346,1.09778096301226
1447178424.7,1690294,286,0.470477555576681
1447189613.7,1677884,272,0.106109932233555
1447307777.7,1677884,458,1.23794920939147
1447350383.7,1677884,282,0.176849887055924
1447307778.7,1677884,287,0.0884249435279622
1447321398.7,1677889,315,0.11566039132473
1447216050.7,1677878,560,1.11543879419636
1447279003.7,1622685,299,0.530347003154574
1447279002.7,1622685,407,1.00765930599369
1447154087.7,1622685,369,0.662933753943218
1447400494.7,1622685,335,0.397760252365931
1447146649.7,1622685,538,2.84
1447205749.7,1670215,271,0.187368947588044
1447367087.7,1687644,531,2.54415526545971
1447406612.7,1635536,335,1.51196662693683
1447216081.7,1635536,359,1.77010727056019
1447148225.7,1697444,306,0.343021632937893
1447167163.7,1697444,668,2.46975575715283
1447225587.7,1697444,2279,8.68
1447231131.7,1620510,376,2.74503464203233
1447403873.7,1620510,277,0.836581986143187
1447265641.7,1620510,525,4.16
1447326460.7,1620510,615,4.84
1447225528.7,1620510,632,4.84
1447364434.7,1658528,379,1.5765027820852
1447364433.7,1658528,369,1.5765027820852
1447371399.7,1684560,3295,1.33719306885613
1447295149.7,1684560,3292,1.33719306885613
1447266925.7,1649002,345,1.42877325170709
1447296255.7,1692402,285,1.20851063829787
1447159720.7,1692402,314,2.2
1447159728.7,1692402,413,2.54
1447176711.7,1692402,373,2.74
1447159729.7,1692402,435,2.86
1447369674.7,1690001,382,1.30517039048991
1447326104.7,1690006,400,1.91241471320888
1447165488.7,1690006,336,0.0927231376101277
1447185916.7,1690006,785,6.08495590566463
1447163000.7,1690006,1274,12.242680435228
1447196800.7,1690006,998,8.11327454088617
1447266912.7,1690006,2140,21.0597426297002
1447323871.7,1690006,803,6.01541355245703
1447163001.7,1690006,743,4.9722782543431
1447152755.7,1690006,538,2.43398236226585
1447265626.7,1692114,315,0.58577946682998
1447310506.7,1692114,3472,34.3977794220869
1447163233.7,1692114,308,0.175733840048994
1447369902.7,1692114,446,1.77686438271761
1447152756.7,1692114,921,5.95542457943813
1447360768.7,1692114,337,0.48814955569165
1447357656.7,1692114,365,0.48814955569165
1447163002.7,1692114,722,4.14927122337903
1447369673.7,1690004,315,0.0840738541260014
1447369901.7,1692115,236,0.0140156606151836
1447369900.7,1692115,354,0.364407175994774
1447265627.7,1692106,381,0.322413960479807
1447163003.7,1692108,518,1.26092683663045
1447155204.7,1692108,497,1.45036185434019
1447207452.7,1692113,259,0.0572928537917116
1447167005.7,1692113,363,0.340176319388287
1447167155.7,1692113,639,1.39651331117297
1447207456.7,1692113,293,0.0286464268958558
1447281854.7,1696756,335,3.93070063694267
1447317900.7,1696756,307,1.10335456475584
1447219359.7,1678652,354,3.5
1447162289.7,1678652,910,13.92
1447219363.7,1678652,1911,28.26
1447218785.7,1675615,644,2.74206463870802
1447189610.7,1675615,1281,8.84536980228394
1447230378.7,1675615,485,1.81330080946821
1447227113.7,1675615,793,4.33423120311913
1447398541.7,1675615,544,2.74206463870802
1447369918.7,1675615,1250,8.40310131216974
1447398945.7,1675615,361,0.884536980228393
1447269760.7,1675615,1316,9.11957626615474
1447187129.7,1675615,251,0.0884536980228393
1447152842.7,1675615,748,4.42268490114197
1447313991.7,1675615,1228,8.59769944781998
1447394298.7,1675615,1104,7.07629584182715
1447398155.7,1675615,1334,8.84536980228394
1447218783.7,1675615,1258,8.82
1447152814.7,1675615,1315,9.08
1447187452.7,1675615,2783,18.46
1447204422.7,1675615,2254,16.2
1447331180.7,1675655,387,0.706151483307735
1447326663.7,1675655,1010,5.8
1447245703.7,1693700,401,0.268534984464156
1447241598.7,1696074,393,0.976706326377908
1447346633.7,1696074,589,2.6637445264852
1447403131.7,1696074,294,0.239737007383668
1447308114.7,1699769,361,0.434594276734484
1447311944.7,1699769,457,0.733377841989442
1447206367.7,1695345,1173,3.54182859691953
1447266914.7,1695345,958,2.37630672636773
1447199220.7,1695345,615,1.26736358739612
1447199222.7,1695345,282,0.0150876617547158
1447227134.7,1695345,1932,6.0727838562731
1447283825.7,1695345,3289,11.3157463160368
1447199221.7,1695345,598,1.33525806529235
1447212503.7,1695348,1049,2.81511511996235
1447246417.7,1695348,551,0.988809185886776
1447214677.7,1695348,1525,4.42324963224084
1447269659.7,1695348,1804,5.27834084992941
1447283824.7,1695348,3777,12.3161286498353
1447212502.7,1695348,292,0.0703778779990588
1447152758.7,1695348,279,0.0175944694997647
1447152757.7,1695348,254,0.0351889389995294
1447227135.7,1695348,777,1.90724049377449
1447204408.7,1679638,375,0.169083102201881
1447175812.7,1679638,484,0.507249306605643
1447240419.7,1679638,356,0.338166204403762
1447334192.7,1679638,2292,6.76332408807524
1447367410.7,1679638,417,0.338166204403762
1447302786.7,1679638,396,0.338166204403762
1447328002.7,1679638,2244,6.76332408807524
1447162956.7,1679638,346,0.169083102201881
1447211160.7,1679638,2298,6.76332408807524
1447383070.7,1679638,2247,6.24
1447204397.7,1679638,2257,6.12
1447152685.7,1679638,2248,6.08
1447168910.7,1676853,1320,2.80012297377212
1447371882.7,1676853,1277,2.50954417460709
1447231034.7,1676853,637,0.924568906434191
1447209474.7,1676853,744,1.16231519666013
1447339768.7,1676853,412,0.31699505363458
1447152366.7,1676853,1621,3.42090495380651
1447231010.7,1676853,433,0.488700707686644
1447362406.7,1676853,320,0.227179788438115
1447168979.7,1676853,1408,2.95862050058941
1447230380.7,1676853,741,1.08306643325148
1447211159.7,1676853,2265,5.28325089390966
1447281360.7,1676853,353,0.264162544695483
1447371905.7,1676853,2284,5.32287527561398
1447371899.7,1676853,384,0.31699505363458
1447349631.7,1676853,572,0.818903888555997
1447269501.7,1676853,1399,2.90578799165031
1447306817.7,1676853,1252,2.53596042907664
1447371902.7,1676853,695,1.00381766984284
1447371896.7,1676853,1419,2.90578799165031
1447209633.7,1676853,419,0.409451944277999
1447152394.7,1676853,1574,3.32844806316309
1447231022.7,1676853,975,1.79630530392928
1447379010.7,1676853,553,0.792487634086449
1447151142.7,1679638,2983,6.96
1447155229.7,1679638,2261,5
1447286472.7,1676853,1774,3.64
1447286439.7,1676853,1785,3.62
1447162931.7,1676942,2255,3.3114089347079
1447232860.7,1676942,4327,6.62281786941581
1447313973.7,1676942,2274,3.3114089347079
1447321323.7,1676942,4253,6.62281786941581
1447210927.7,1676942,2252,3.3114089347079
1447162915.7,1676942,2284,3.3114089347079
1447232839.7,1676942,2305,3.3114089347079
1447281375.7,1676942,4233,6.62281786941581
1447400467.7,1676942,4266,6.62281786941581
1447162914.7,1676942,2234,3.3114089347079
1447353015.7,1676942,6306,9.1
1447329678.7,1676942,6300,9.02
1447290444.7,1655818,611,0.965793380308194
1447205760.7,1655818,1075,2.57544901415518
1447313941.7,1655818,420,0.321931126769398
1447327979.7,1655818,761,1.44869007046229
1447356015.7,1655818,4299,13.8772450707759
1447152554.7,1655818,700,1.44869007046229
1447313993.7,1655818,1412,3.54124239446338
1447163495.7,1655818,2278,6.43862253538796
1447313934.7,1655818,446,0.643862253538796
1447207156.7,1655818,2074,5.92353273255692
1447162930.7,1655818,2297,6.43862253538796
1447290448.7,1655818,990,2.25351788738579
1447204345.7,1655818,749,1.44869007046229
1447290443.7,1655818,2277,6.1
1447365241.7,1655818,2244,6.04
1447313961.7,1655818,2244,6.04
1447407273.7,1655818,2319,6.02
1447232859.7,1655818,4234,11.8
1447290445.7,1655818,4332,10.74
1447152821.7,1655818,2779,7.04
1447265589.7,1655818,8417,24.44
1447282433.7,1655818,8273,23.96
1447152673.7,1655818,7292,18.7
1447403033.7,1655754,2312,5.2
1447167162.7,1655754,2306,5
1447265689.7,1650685,2269,13.955505034102
1447265690.7,1668612,373,4
1447317883.7,1668608,461,4.20672162333545
1447328072.7,1668608,276,1.00961318960051
1447306818.7,1668608,513,5.78
1447352994.7,1654766,617,6.39688073394495
1447226888.7,1654766,1023,12.7937614678899
1447365230.7,1654766,606,6.39688073394495
1447407263.7,1654766,618,6.39688073394495
1447172298.7,1654766,683,6.39688073394495
1447162864.7,1654766,974,11.7937614678899
1447162863.7,1654766,664,6.39688073394495
1447329554.7,1654766,995,13.7937614678899
1447163403.7,1654766,1048,13.5
1447395047.7,1654766,1036,13.46
1447162862.7,1654766,1382,17.68
1447188569.7,1654766,1332,19.5
1447406479.7,1654766,954,11.32
1447160922.7,1683700,3906,2.08163888496685
1447160931.7,1683700,3847,2.08163888496685
1447281344.7,1683700,2706,1.38775925664457
1447234954.7,1683700,1467,0.693879628322285
1447234929.7,1683700,5108,2.77551851328914
1447189432.7,1683700,7509,4.16327776993371
1447312087.7,1700105,246,0.234227310423867
1447395267.7,1700094,273,1.26033810143043
1447312069.7,1700097,316,0.223402417962003
1447391769.7,1655982,426,1.17450225865819
1447387463.7,1655982,426,1.17450225865819
1447155230.7,1655982,494,1.56600301154425
1447339084.7,1651298,6240,10.8
1447295792.7,1689541,394,9.62652929493544
1447406637.7,1689541,512,30.9
1447199709.7,1689780,344,10.1972360424882
1447266913.7,1689780,381,11.1972360424882
1447152753.7,1689781,321,2.74969688967159
1447236686.7,1680781,327,1.64773439949034
1447187325.7,1680781,278,1.64773439949034
1447350459.7,1680781,345,2.05966799936292
1447152754.7,1680781,320,2.57458499920365
1447204346.7,1656246,1310,4.09630573248408
1447313992.7,1656246,1264,4.09630573248408
1447398726.7,1656246,1243,4.09630573248408
1447195325.7,1656246,6266,22.5778343949045
1447152843.7,1656246,1305,4.09630573248408
1447398198.7,1656246,1280,4.09630573248408
1447265692.7,1656246,1282,4.09630573248408
1447265725.7,1656246,1246,4.09630573248408
1447158178.7,1656246,1329,4.09630573248408
1447240555.7,1656246,2268,8.18
1447345766.7,1672706,329,2.35467587672689
1447355973.7,1672706,269,1.41280552603613
1447339776.7,1672706,319,0.941870350690754
1447397696.7,1672721,318,0.39911838790932
1447184515.7,1672720,530,15.4
1447339822.7,1672722,302,1.22649867708202
1447360431.7,1672722,257,1.22649867708202
1447369632.7,1672722,362,2.22302885221116
1447338434.7,1672707,469,16.3
1447360806.7,1672721,511,16.82
1447377642.7,1677692,1812,111.835235825662
1447408445.7,1677692,5267,355.616630578103
1447178885.7,1672721,817,34.28
1447200254.7,1672722,585,17.66
1447374905.7,1677692,8837,644.16
1447382182.7,1677692,2952,195.66
1447381733.7,1677692,3155,211.1
1447397661.7,1677692,5276,361.9
1447397658.7,1677692,4691,302.76
1447404197.7,1677692,5234,385.56
1447397659.7,1677692,5317,375
1447401664.7,1677692,5267,350.64
1447408446.7,1677692,5295,355.86
1447271768.7,1682739,518,23.6930261519303
1447178886.7,1682739,459,18.86
1447353037.7,1682802,257,0.764861733823605
1447350363.7,1689147,296,0.150630588304386
1447398543.7,1689147,366,0.169459411842434
1447269556.7,1689147,370,0.376576470760964
1447377776.7,1689147,294,0.112972941228289
1447214938.7,1689147,379,0.489549411989253
1447286562.7,1689147,422,0.41423411783706
1447331179.7,1689147,263,0.0451891764913157
1447377775.7,1689147,316,0.0188288235380482
1447286481.7,1689147,431,0.433062941375108
1447339238.7,1689147,310,0.169459411842434
1447391143.7,1689147,344,0.0376576470760964
1447152713.7,1689147,1304,3.42
1447152686.7,1689145,2317,6.1
1447328003.7,1689145,5329,9.48
1447204395.7,1689145,8290,17.56
1447407617.7,1689145,5333,9.16
1447219469.7,1669702,368,1.00847798742138
1447265691.7,1669702,433,2.01695597484277
1447219468.7,1669702,1021,14.6515783647799
1447219467.7,1669702,1011,14.1186918238994
1447357441.7,1669702,370,1.29085182389937
1447204377.7,1662552,764,2.06404302592808
1447273171.7,1662552,459,0.963220078766438
1447343577.7,1662552,453,0.944873029647077
1447266926.7,1662552,389,0.458676227984018
1447204436.7,1662552,733,2.06404302592808
1447310476.7,1662552,1019,2.96
1447240521.7,1662554,740,1.55989869143098
1447183448.7,1662552,1257,3.42
1447265610.7,1662552,1148,3.04
1447162941.7,1662552,1306,3.36
1447225594.7,1662552,1229,2.96
1447321321.7,1662552,2297,6.4
1447204363.7,1662552,2286,6.38
1447350302.7,1662552,1193,2.86
1447183494.7,1662552,2318,6.22
1447152441.7,1662552,2448,6.44
1447269519.7,1662552,2736,6.6
1447265551.7,1662552,3320,7.44
1447265591.7,1662552,3080,6.78
1447152397.7,1662552,3284,7.12
1447152898.7,1662552,2107,4.16
1447204344.7,1662552,2049,4.12
1447184475.7,1662552,2816,5.1
1447183414.7,1662552,4182,7.82
1447269730.7,1678759,264,0.503994905633333
1447163746.7,1642993,300,0.305742343752423
1447265716.7,1652615,433,5.16
1447356014.7,1652615,504,5.74
1447370113.7,1687346,273,0.626141316310807
1447371493.7,1687346,299,0.626141316310807
1447386766.7,1687346,294,0.83485508841441
1447397712.7,1687346,397,1.66971017682882
1447375570.7,1687346,271,0.417427544207205
1447291958.7,1687346,428,2.08713772103602
1447397711.7,1687346,397,1.44012502751486
1447394031.7,1687346,259,0.229585149313963
1447304652.7,1687346,339,0.939211974466211
1447291957.7,1687346,249,0.208713772103603
1447391144.7,1687346,319,1.14792574656981
1447371494.7,1687346,329,1.04356886051801
1447265719.7,1687346,777,9.78
1447399166.7,1687346,1295,19.58
1447237003.7,1687346,772,11.02
1447386765.7,1687346,920,10.92
1447229297.7,1669685,428,2.52
1447209486.7,1677891,460,0.66142538071066
1447162917.7,1677891,849,1.98427614213198
1447269424.7,1677891,1869,5.29140304568528
1447230985.7,1677891,1848,5.29140304568528
1447162882.7,1677891,847,1.98427614213198
1447152395.7,1677891,864,1.98427614213198
1447321346.7,1677891,637,1.32285076142132
1447152429.7,1677891,1035,2.64570152284264
1447231005.7,1677891,1275,3.3071269035533
1447209475.7,1677891,1487,3.96855228426396
1447265717.7,1677891,511,0.66142538071066
1447162918.7,1677891,904,1.98427614213198
1447152515.7,1677891,2077,5.48
1447152514.7,1677891,2262,5.94
1447152684.7,1677891,2317,5.86
1447328001.7,1677891,4244,11.64
1447407616.7,1677891,4313,11.5
1447204396.7,1677891,6289,17.92
1447171116.7,1677891,6233,15.86
1447152712.7,1677891,2644,6.74
1447152367.7,1677891,2885,6.9
1447269490.7,1677891,9296,22.56
1447184529.7,1655723,719,22.367546924817
1447163614.7,1655723,304,0.265106041250831
1447163740.7,1655723,558,15.0580231430472
1447163572.7,1655723,409,5.30212082501662
1447382154.7,1655723,830,30.1616645375914
1447163626.7,1655723,459,8.64245694477708
1447163628.7,1655723,353,5.30212082501662
1447163627.7,1655723,346,5.30212082501662
1447163616.7,1655723,402,5.30212082501662
1447152812.7,1655723,483,11.6042416500332
1447285078.7,1655723,382,2.65106041250831
1447163741.7,1655723,433,5.30212082501662
1447192284.7,1655723,514,12.2553020625415
1447163615.7,1655723,382,5.30212082501662
1447224400.7,1655723,357,5.30212082501662
1447369913.7,1655723,400,5.30212082501662
1447288233.7,1652604,830,11.24
1447204438.7,1652604,820,11.7
1447152804.7,1652604,608,7.4
1447251843.7,1688824,402,2.11187096774194
1447327215.7,1688824,394,1.94941935483871
1447395126.7,1690092,649,6.14
1447232863.7,1660885,692,3.17710934735352
1447208159.7,1660885,618,3.17710934735352
1447395054.7,1660885,634,3.17710934735352
1447163574.7,1660885,677,3.17710934735352
1447188605.7,1660885,686,3.17710934735352
1447208853.7,1660885,599,3.17710934735352
1447208852.7,1660885,613,3.17710934735352
1447163573.7,1660885,671,3.17710934735352
1447407270.7,1660885,594,3.17710934735352
1447151048.7,1660885,396,0.79427733683838
1447208858.7,1660885,616,3.17710934735352
1447281376.7,1660885,995,5.68
1447152973.7,1657064,293,0.0232743656631102
1447304653.7,1657064,299,0.0387906094385169
1447265720.7,1671416,16287,23.68
1447392384.7,1668545,265,0.0211316067033869
1447392383.7,1668545,286,0.0316974100550803
1447398544.7,1668545,341,0.105658033516934
1447265693.7,1668545,365,1.05658033516934
1447225482.7,1668547,341,0.2389929260873
1447210908.7,1668547,333,0.2389929260873
1447231183.7,1668547,571,1.99160771739417
1447164250.7,1668547,240,0.0318657234783067
1447225481.7,1668547,349,0.2389929260873
1447163991.7,1668547,346,0.2389929260873
1447152848.7,1668547,311,0.127462893913227
1447152595.7,1668547,359,0.398321543478833
1447225485.7,1668547,326,0.11949646304365
1447163990.7,1668547,294,0.2389929260873
1447210909.7,1668547,339,0.2389929260873
1447225484.7,1668547,311,0.11949646304365
1447312473.7,1668545,2151,13.76
1447163911.7,1683200,335,1.30946097883598
1447242483.7,1683200,529,5.13514109347443
1447158621.7,1685212,585,6.92700087950748
1447163912.7,1683203,235,0.0214682851145386
1447296254.7,1685212,731,8.28
1447271769.7,1683200,717,8.96
1447150729.7,1685211,791,9.28
1447219921.7,1685211,1071,15.32
1447271770.7,1683203,1106,15.64
1447382118.7,1685211,1243,18.68
1447178887.7,1685211,784,9.8
1447158620.7,1685211,1313,18.46
1447229529.7,1683203,1887,33.58
1447205759.7,1696482,302,0.660149291843797
1447237093.7,1696482,333,0.0507807147572151
1447305111.7,1663347,330,0.529958114721573
1447370727.7,1663347,324,0.605666416824655
1447265600.7,1663347,439,8.327913231339
1447194414.7,1663347,381,4.54249812618491
1447365239.7,1663347,563,18.74
1447284976.7,1662991,288,3.58507575757576
1447339821.7,1671942,343,1.34459324562637
1447163910.7,1671942,386,15.26
1447316663.7,1699954,289,1.8163595693824
1447293068.7,1699954,330,0.931466445837127
1447178870.7,1699951,1922,65.9902446307426
1447158159.7,1699951,4794,185.184609002211
1447147777.7,1699951,4716,153.158050701635
1447199997.7,1699952,740,15.2272259670492
1447220210.7,1699952,251,0.110640177048062
1447220211.7,1699952,525,9.03137605235766
1447220230.7,1699952,521,7.78169245238039
1447204418.7,1699952,1244,35.8800590160208
1447200007.7,1699952,794,18.5875497440745
1447158160.7,1699952,303,2.28656365899329
1447173734.7,1699952,1250,36.8800590160208
1447147778.7,1699952,310,2.43408389505737
1447204417.7,1699948,517,9.27092844028278
1447185917.7,1699948,342,2.67240286001034
1447199996.7,1699948,4313,133.970511605449
1447194768.7,1699948,442,4.12407848767027
1447200006.7,1699948,840,15.9582107413002
1447187418.7,1699948,1099,28.1961465536816
1447200003.7,1699948,2051,61.7370988273838
1447200005.7,1699948,2062,58.7370988273838
1447211822.7,1699948,731,13.8796751835143
1447185213.7,1699948,379,4.12407848767027
1447173732.7,1699948,694,14.1970511605449
1447152915.7,1699948,1737,45.8950745498188
1447204419.7,1699953,751,15.4561072649429
1447178871.7,1699953,2319,59.8244290597717
1447158161.7,1699953,326,0.164561072649429
1447173733.7,1699953,770,15.4561072649429
1447220229.7,1699950,1493,19.9700778891971
1447326103.7,1697081,668,3.71987298235081
1447346547.7,1697081,2306,18.9270987101244
1447160860.7,1697080,2333,12.8515615533878
1447165086.7,1697085,806,2.24329579033921
1447231023.7,1677889,390,0.809622739273113
1447344085.7,1677889,313,0.0867452934935478
1447212629.7,1677889,487,1.1566039132473
1447231021.7,1677878,1297,3.75531060712776
1447209473.7,1677878,374,0.29745034511903
1447209560.7,1677878,1493,4.31303000422594
1447373529.7,1677878,496,0.669263276517818
1447152414.7,1677878,942,2.30524017467248
1447361718.7,1677878,955,2.33498520918439
1447348968.7,1677878,1511,4.46175517678545
1447231020.7,1677878,862,2.15651500211297
1447209472.7,1677878,703,1.52443301873503
1447373528.7,1677878,551,0.89235103535709
1447348970.7,1677878,1228,3.60658543456824
1447189396.7,1677878,474,0.706444569657697
1447187235.7,1677878,323,0.223087758839273
1447306627.7,1677878,1476,4.53611776306521
1447152773.7,1677878,1142,3.06002042541202
1447269557.7,1677878,1037,2.67705310607127
1447348979.7,1677878,409,0.520538103958303
1447286446.7,1677878,1175,3.43926961543879
1447269445.7,1677878,904,2.11933370897309
1447306609.7,1677878,1127,3.04886603747006
1447269520.7,1677878,1167,3.19759121002957
1447183432.7,1677878,688,1.52443301873503
1447398542.7,1677878,877,2.2680588815326
1447348969.7,1677878,781,1.7475207775743
1447189368.7,1677878,1442,4.2014861248063
1447209485.7,1677878,776,1.97060853641357
1447168978.7,1677878,1506,4.56
1447152393.7,1677878,1563,4.56
1447348983.7,1677878,1665,4.96
1447265718.7,1677878,1953,5.54
1447348985.7,1677878,3133,9.42
1447301266.7,1677878,1960,5.46
1447369236.7,1677878,2285,6
1447195370.7,1677884,4044,10.36
1447152849.7,1677878,5555,14.32
1447152805.7,1677878,2846,6.92
1447281343.7,1677877,2233,4.63612903225806
1447321331.7,1677877,2262,4.63612903225806
1447234928.7,1677877,2301,4.63612903225806
1447160921.7,1677877,2295,4.63612903225806
1447189431.7,1677877,4286,7.8
1447391424.7,1613321,749,2.83397008055236
1447226353.7,1613321,961,4.28
1447406877.7,1613321,3401,17.68
1447349611.7,1622685,341,0.397760252365931
1447349597.7,1622685,327,0.318208201892744
1447349612.7,1622685,320,0.397760252365931
1447152513.7,1622685,306,0.185621451104101
1447152324.7,1622685,384,0.662933753943218
1447162860.7,1622685,445,1.78992113564669
1447273170.7,1622685,426,2.01531861198738
1447265552.7,1622685,295,0.795520504731861
1447349604.7,1622685,367,0.530347003154574
1447281233.7,1622685,285,0.662933753943218
1447349613.7,1622685,935,4.7
1447372088.7,1622685,1139,5.3
1447372089.7,1622685,1444,6.58
1447232304.7,1668345,340,8.59445511010729
1447158000.7,1668345,1110,83.54
1447276560.7,1668345,1000,72.56
1447204979.7,1686758,3755,34.82
1447407275.7,1687644,1284,11.16
1447173485.7,1623991,407,0.844701177516108
1447218311.7,1623991,369,0.844701177516108
1447376475.7,1623991,359,0.844701177516108
1447376479.7,1623991,510,1.53735614307932
1447376478.7,1623991,815,3.86
1447376477.7,1623991,1277,5.62
1447230379.7,1635536,374,1.62259833134684
1447187234.7,1635536,333,1.10631704410012
1447265676.7,1635536,255,0.0368772348033373
1447273168.7,1636236,447,5.98
1447375116.7,1636236,532,5.7
1447188657.7,1636236,539,6.38
1447403031.7,1695862,100322,86.6326099466279
1447336154.7,1684560,21269,9.3603514819929
1447313963.7,1684560,18244,8.02315841313677
1447301405.7,1684560,3245,1.33719306885613
1447301453.7,1684560,9247,4.01157920656839
1447396792.7,1684560,15279,6.68596534428064
1447266103.7,1700139,10723,13.1657515147788
1447331999.7,1700139,21117,25.3315030295576
1447346302.7,1700139,31511,41.4972545443364
1447266658.7,1700128,50662,51.0900561075949
1447352343.7,1700128,101098,116.18011221519
1447178782.7,1700128,80957,86.5440897721519
1447306357.7,1700130,19133,17.6140222133229
1447408720.7,1702016,20483,33.4904073040035
1447299452.7,1700138,21311,18.3447813341349
1447213173.7,1700138,19805,19.891582667411
1447346301.7,1700142,10695,10.2132682031837
1447230851.7,1700142,31489,32.639804609551
1447360736.7,1700142,21079,23.4265364063673
1447225179.7,1700140,22718,15.7229006752999
1447304639.7,1700140,22633,15.7229006752999
1447400256.7,1700140,17111,10.7921755064749
1447400257.7,1700143,19925,17.9373770652679
1447410986.7,1695687,6299,6.32130684970213
1447199736.7,1695687,16271,17.8568182658723
1447403199.7,1691532,1247,1.60439036482783
1447403200.7,1691532,99300,173.834646117956
1447286441.7,1687774,12771,6.92338815628984
1447238287.7,1687774,15272,8.30806578754781
1447162832.7,1687774,30270,16.6161315750956
1447350123.7,1676699,3238,1.33704476250294
1447410976.7,1676699,9238,4.01113428750881
1447335956.7,1676699,15301,6.68522381251468
1447392808.7,1676699,3242,1.33704476250294
1447219193.7,1676699,15282,6.68522381251468
1447216537.7,1676699,3258,1.33704476250294
1447373352.7,1685760,17740,6.17689647046638
1447224396.7,1685760,14249,4.9415171763731
1447367082.7,1685760,14272,4.9415171763731
1447175798.7,1685760,14333,4.9415171763731
1447373569.7,1685760,3819,1.23537929409328
1447356534.7,1685760,17822,6.17689647046638
1447373563.7,1685760,10767,3.70613788227983
1447200720.7,1676592,38809,22.0260153256705
1447174249.7,1676592,21318,10.4687356321839
1447379194.7,1676592,38785,23.0260153256705
1447174250.7,1676592,42248,24.62
1447364708.7,1676592,28293,16.06
1447400335.7,1676592,14317,7.52
1447200723.7,1676592,28309,15.96
1447400295.7,1676592,45793,26.26
1447265611.7,1676592,80811,42.72
1447174248.7,1676592,94817,45
1447367859.7,1676592,45771,24.96
1447400305.7,1676592,49257,27.72
1447174247.7,1676592,49257,26.68
1447302693.7,1676592,80734,46.16
1447162189.7,1676592,49279,23.66
1447374837.7,1676592,49293,24.66
1447149002.7,1676592,49268,24.64
1447302712.7,1676592,17734,9.12
1447364796.7,1676592,17822,9.08
1447346414.7,1676592,91267,44.14
1447318859.7,1676592,87772,49.2
1447225689.7,1676592,98298,46.92
1447379157.7,1687384,10740,6.36905761955033
1447252453.7,1687384,3741,2.12301920651678
1447145843.7,1687384,7290,4.24603841303356
1447145842.7,1687384,7298,4.24603841303356
1447224381.7,1687384,3777,2.12301920651678
1447175772.7,1687384,21315,13.7381152391007
1447283651.7,1687384,10815,6.36905761955033
1447336006.7,1686463,1776,2.70990754617871
1447336000.7,1686463,1752,2.70990754617871
1447162850.7,1686463,1761,2.70990754617871
1447162849.7,1686463,1782,2.70990754617871
1447211179.7,1686215,10297,35.1604336503249
1447211236.7,1666470,6278,6.97950093560584
1447196613.7,1666524,40250,24.0779673466248
1447237855.7,1666524,35321,19.3182214282967
1447371285.7,1666524,37806,18.6980943874607
1447265535.7,1666524,50251,27.597459183281
1447168793.7,1666524,10274,5.5194918366562
1447237853.7,1666524,5276,2.7597459183281
1447302691.7,1666524,42808,25.4578403057888
1447224405.7,1666524,50300,26.597459183281
1447175699.7,1666524,47793,27.2175862241169
1447269296.7,1666524,27738,16.1786025508045
1447414258.7,1666524,47823,28.2175862241169
1447151141.7,1666524,40287,21.0779673466248
1447237854.7,1666524,10329,5.5194918366562
1447281302.7,1666524,50288,26.597459183281
1447191359.7,1666524,50297,25.597459183281
1447323693.7,1666524,12792,6.89936479582025
1447149110.7,1666524,35282,19.3182214282967
1447205061.7,1666524,40278,21.0779673466248
1447196544.7,1666524,35244,19.3182214282967
